800,-1.079,-0.273,0.29,149.47,-35.17,19.2,-2.0,-1.61,0.74,101.51,-79.69,-150.43
850,-1.073,-0.655,0.667,170.63,2.42,-0.52,-1.683,-0.862,0.627,51.11,-41.88,-78.76
900,-0.879,-0.515,0.643,98.2,23.85,-7.46,-1.335,-0.771,0.491,53.01,-23.94,-48.82
950,-0.739,-0.448,0.64,117.71,25.75,-12.57,-1.236,-0.124,0.624,100.21,-17.65,-14.68
1000,-0.689,-0.467,0.575,141.59,29.28,-11.85,-1.14,-0.502,0.261,109.89,-6.19,-3.05
1050,-0.676,-0.634,0.623,153.68,32.6,-14.96,-0.913,-0.062,0.491,181.24,-23.98,16.66
1100,-0.696,-0.554,0.53,129.21,28.49,-4.21,-0.98,-0.508,0.403,187.75,-13.35,24.27
1150,-0.695,-0.618,0.5,139.32,25.85,2.17,-0.959,-0.251,0.497,230.86,-6.35,18.28
1200,-0.784,-0.573,0.473,117.75,27.36,10.73,-0.869,-0.321,0.579,256.54,-5.02,33.43
1250,-0.791,-0.5,0.424,105.01,19.25,18.29,-0.978,-0.354,0.548,270.8,-6.46,21.93
1300,-0.81,-0.456,0.363,93.04,14.07,17.59,-0.938,-0.327,0.542,270.63,-9.81,41.46
1350,-0.836,-0.442,0.324,93.29,10.22,19.18,-0.974,-0.312,0.535,258.35,-10.07,50.31
1400,-0.843,-0.422,0.28,95.37,5.32,20.2,-0.915,-0.215,0.549,241.32,-3.99,54.61
1450,-0.885,-0.469,0.277,99.18,0.96,19.17,-0.935,-0.099,0.521,250.21,-1.28,48.08
1500,-0.869,-0.547,0.312,85.48,-1.95,19.65,-0.858,0.003,0.505,236.07,-3.79,36.82
1550,-0.863,-0.443,0.256,78.73,-4.24,22.93,-0.802,0.128,0.467,263.46,-6.77,17.0
-1,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.953,-0.325,0.133,90.14,-23.9,3.57,-0.848,0.345,0.426,95.63,-9.24,15.9
50,-0.962,-0.34,0.134,91.77,-23.87,3.07,-0.869,0.344,0.441,93.88,-8.42,13.7
100,-0.961,-0.338,0.126,90.31,-24.42,3.62,-0.849,0.345,0.419,94.59,-7.17,13.89
150,-0.946,-0.328,0.121,91.17,-24.22,3.98,-0.846,0.375,0.423,96.44,-8.49,12.67
200,-0.959,-0.307,0.107,92.38,-23.22,5.01,-0.731,0.45,0.443,101.76,-16.02,10.72
250,-0.969,-0.333,0.101,94.42,-23.93,3.19,-0.482,0.606,0.513,110.27,-33.63,-15.91
300,-1.053,-0.259,-0.045,102.86,-26.54,-5.74,0.112,0.487,0.325,55.72,-71.7,-66.13
350,-1.076,-0.332,-0.03,105.98,-29.78,-21.86,1.406,0.074,-0.26,-53.87,-161.29,-121.18
400,-0.785,-0.279,-0.099,85.35,-14.06,-45.39,2.0,-0.395,-0.315,-158.44,-256.63,-235.5
450,-0.724,-0.338,0.221,83.8,11.87,-79.39,1.129,-1.631,-0.06,-158.44,-256.63,-235.5
