850,-1.008,-0.122,-0.169,-0.94,-1.18,0.75,1.034,0.05,0.289,-2.25,-2.84,0.71
900,-1.027,-0.107,-0.166,0.99,0.79,0.19,1.035,0.051,0.286,-2.13,-2.71,0.73
950,-1.011,-0.147,-0.176,-0.2,1.74,-0.84,1.033,0.047,0.287,-1.29,-2.93,0.9
1000,-0.99,-0.143,-0.185,-0.02,0.26,-0.15,1.036,0.048,0.284,-1.52,-2.82,0.53
1050,-0.986,-0.11,-0.171,0.08,-0.25,0.06,1.033,0.037,0.277,-2.37,-2.61,0.53
1100,-0.983,-0.128,-0.184,0.76,-1.02,-0.96,1.022,0.05,0.284,-3.37,-2.7,0.67
-1,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.01,-0.171,-0.169,-2.97,0.08,-0.08,1.027,0.047,0.288,-0.68,-2.51,0.42
50,-0.989,-0.111,-0.188,-1.35,-0.23,0.11,1.033,0.045,0.285,-1.9,-3.2,0.98
100,-0.999,-0.15,-0.183,2.95,-0.17,-0.1,1.035,0.046,0.292,-0.91,-2.66,0.74
150,-0.988,-0.139,-0.184,-1.35,0.02,0.37,1.025,0.054,0.289,-1.46,-2.32,0.44
200,-1.001,-0.126,-0.194,0.7,-0.61,-0.82,1.036,0.042,0.287,-2.88,-2.3,0.64
250,-1.004,-0.156,-0.179,0.31,-0.42,-0.31,1.029,0.054,0.285,-1.31,-2.23,0.32
300,-0.992,-0.135,-0.185,-0.21,-0.17,0.2,1.032,0.04,0.28,-2.94,-2.32,0.77
350,-0.99,-0.127,-0.199,1.86,-0.06,0.46,1.04,0.055,0.287,-3.82,-2.86,0.61
400,-0.989,-0.166,-0.18,2.04,-0.61,1.11,1.031,0.048,0.287,-3.73,-2.22,0.67
450,-0.997,-0.125,-0.193,0.25,-0.22,2.29,1.036,0.045,0.288,-4.57,-2.73,0.87
500,-0.996,-0.158,-0.189,2.4,-1.16,0.5,1.034,0.052,0.296,-3.93,-2.67,0.6
