600,-2.0,2.0,2.0,74.91,-62.14,-249.29,-0.402,0.324,1.94,73.06,-220.21,-148.76
650,-0.23,2.0,2.0,-246.53,180.69,-249.29,-1.491,0.392,1.966,112.55,-147.04,-148.6
700,2.0,2.0,0.423,-162.07,247.79,-249.29,-1.295,0.3,0.862,224.03,-33.6,-112.6
750,2.0,0.801,-0.889,53.8,108.19,-82.69,-0.967,-0.306,-0.123,32.18,65.28,-131.88
800,0.588,0.199,0.12,7.87,1.91,9.67,-0.486,0.427,0.225,-115.54,31.22,-8.48
850,-0.358,0.054,0.038,45.19,-48.7,41.43,-0.431,-0.049,0.996,24.23,-14.54,-8.56
900,-1.062,-0.023,0.714,-12.86,-83.73,69.14,-0.506,-0.082,1.066,-63.48,30.72,30.01
950,-1.346,0.264,0.614,-10.5,-51.45,70.2,-0.58,0.551,1.048,-62.15,41.38,13.0
1000,-1.244,0.146,0.375,-43.58,-31.46,76.61,-0.606,0.092,1.151,-50.53,38.06,12.89
1050,-1.179,0.003,0.406,-75.96,-30.16,64.54,-0.48,0.176,1.252,-88.73,60.66,49.22
1100,-1.229,0.168,0.281,-63.89,-22.53,43.85,-0.413,0.196,1.036,-52.73,62.12,56.76
1150,-1.149,-0.092,0.317,-91.71,-24.46,44.14,-0.469,0.125,0.973,-46.71,55.36,51.64
1200,-1.119,-0.034,0.3,-98.07,-25.53,23.22,-0.534,0.221,1.009,-48.13,51.8,41.09
1250,-1.086,-0.07,0.377,-108.76,-22.24,24.05,-0.599,0.225,0.92,-46.38,58.32,35.41
1300,-1.038,-0.123,0.401,-156.87,-16.99,13.59,-0.6,0.302,0.887,-36.14,58.83,30.46
1350,-0.974,0.114,0.346,-150.72,-11.65,23.87,-0.628,0.272,0.826,-21.63,54.14,19.63
1400,-0.972,0.031,0.412,-118.66,4.31,21.7,-0.675,0.219,0.813,-8.61,51.63,12.18
1450,-0.942,0.023,0.376,-92.65,17.41,9.73,-0.759,0.172,0.781,-19.23,50.59,9.48
1500,-0.965,-0.038,0.329,-61.3,22.55,0.42,-0.768,0.228,0.76,-14.9,50.79,4.98
-1,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.005,-0.199,0.127,1.15,0.09,-1.6,-0.905,0.208,0.404,1.34,-0.98,-0.37
50,-0.991,-0.191,0.097,-0.2,0.98,-1.4,-0.892,0.229,0.399,-0.56,0.86,-0.54
100,-0.985,-0.234,0.11,1.17,-0.88,-0.39,-0.893,0.236,0.392,0.76,-0.51,-0.44
150,-1.003,-0.201,0.121,-1.79,-0.17,-0.06,-0.897,0.232,0.398,-0.42,-0.52,-0.84
200,-0.998,-0.209,0.12,0.66,0.61,0.9,-0.9,0.238,0.404,-1.03,-1.16,-0.1
250,-0.992,-0.196,0.107,-1.23,0.48,0.72,-0.896,0.227,0.41,1.4,-0.06,-0.7
300,-0.993,-0.199,0.118,0.21,0.08,0.5,-0.896,0.231,0.423,-2.16,1.16,-0.25
