350,-0.997,-0.243,-0.056,26.17,16.66,9.95,-0.91,0.252,0.342,34.1,-4.51,10.54
400,-0.992,-0.247,-0.056,25.35,17.25,9.94,-0.914,0.245,0.336,33.62,-4.23,11.22
450,-0.991,-0.242,-0.064,25.55,17.24,9.22,-0.903,0.259,0.338,35.12,-4.72,10.74
500,-0.992,-0.249,-0.059,24.8,17.45,8.9,-0.891,0.243,0.333,33.91,-3.64,10.37
550,-0.989,-0.242,-0.071,27.3,16.67,9.38,-0.91,0.241,0.324,32.93,-4.61,10.17
600,-0.986,-0.245,-0.061,25.24,16.6,8.9,-0.914,0.251,0.342,36.67,-6.11,11.16
650,-0.991,-0.233,-0.063,27.38,17.0,9.44,-0.907,0.257,0.348,34.01,-4.61,10.81
700,-0.986,-0.262,-0.06,26.41,16.29,9.37,-0.913,0.253,0.344,33.57,-4.93,9.23
750,-0.987,-0.243,-0.06,27.1,16.39,9.63,-0.905,0.25,0.339,35.8,-4.71,10.52
800,-0.991,-0.255,-0.061,26.02,16.86,9.61,-0.914,0.24,0.333,33.46,-4.72,10.35
850,-0.991,-0.252,-0.06,26.29,16.99,10.53,-0.901,0.255,0.331,33.74,-5.89,10.55
900,-0.981,-0.252,-0.063,26.83,16.75,11.02,-0.916,0.236,0.338,34.11,-6.57,10.55
950,-0.986,-0.24,-0.069,26.73,16.38,10.82,-0.907,0.259,0.353,36.19,-4.74,11.45
1000,-0.989,-0.246,-0.06,26.45,16.07,8.87,-0.915,0.23,0.327,33.94,-5.31,12.06
1050,-0.99,-0.258,-0.057,25.1,14.57,9.61,-0.896,0.256,0.346,35.61,-6.01,11.74
1100,-0.984,-0.265,-0.038,25.41,15.79,11.75,-0.908,0.22,0.34,33.97,-5.85,11.22
1150,-0.993,-0.245,-0.046,25.26,16.82,11.72,-0.905,0.255,0.347,32.15,-4.97,11.88
1200,-1.005,-0.219,-0.069,24.32,17.01,8.85,-0.91,0.286,0.35,36.84,-4.0,12.14
1250,-1.073,-0.138,-0.084,25.07,12.85,-5.73,-0.825,0.298,0.324,34.37,-1.86,5.72
1300,-1.211,-0.012,-0.032,24.91,7.0,-51.68,-0.672,0.399,0.299,29.59,1.89,-4.86
1350,-1.207,0.034,0.039,28.25,-7.8,-87.32,-0.513,0.538,0.277,-17.32,9.65,-46.76
1400,-1.063,0.273,-0.023,35.06,-7.76,-111.26,-0.592,0.554,0.355,-18.04,7.92,-118.91
1450,-0.779,-0.134,-0.039,28.33,1.64,-146.89,-0.543,0.298,0.431,20.41,32.61,-153.16
1500,-0.281,-0.357,0.0,1.98,7.72,-153.72,-0.591,-0.337,0.326,8.9,46.27,-158.87
1550,-0.049,-1.084,0.089,4.39,14.05,-138.45,-0.818,-0.78,0.121,52.08,45.96,-133.33
1600,-0.216,-1.276,-0.133,-3.05,-1.05,-68.24,-1.253,-1.225,-0.065,38.15,19.24,-80.5
1650,-0.372,-1.596,-0.119,48.79,7.37,-2.52,-1.467,-1.2,0.103,11.24,-12.78,-19.14
1700,-0.331,-1.877,-0.059,41.77,21.64,73.01,-1.599,-1.19,0.187,42.14,-39.26,60.43
1750,-0.431,-1.267,-0.152,35.11,9.84,143.44,-1.374,-0.923,0.147,58.77,-48.97,134.37
1800,-0.548,-0.66,-0.02,56.25,19.51,178.85,-0.905,-0.425,0.16,35.7,-49.21,177.64
1850,-0.661,-0.331,0.071,51.04,40.49,185.58,-0.584,-0.068,0.221,40.18,-40.38,179.06
1900,-0.79,0.003,0.021,21.86,42.45,159.22,-0.36,0.255,0.273,75.33,-26.6,143.27
1950,-0.965,0.039,0.084,27.67,26.59,112.72,-0.488,0.325,0.377,72.36,-38.19,101.89
2000,-1.037,0.045,0.106,-6.5,20.79,76.06,-0.506,0.416,0.456,61.64,-18.56,75.95
2050,-1.097,0.194,-0.028,26.4,13.76,34.96,-0.726,0.439,0.465,26.24,-24.82,32.11
2100,-1.145,-0.167,0.048,43.32,13.91,4.49,-0.853,0.399,0.493,36.32,-8.7,12.29
2150,-1.097,-0.259,0.035,9.44,21.66,-1.58,-0.932,0.214,0.439,29.56,-1.47,3.09
-1,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.999,-0.245,-0.057,26.32,16.73,10.08,-0.916,0.262,0.333,34.39,-5.99,10.66
50,-0.998,-0.231,-0.069,26.34,17.71,9.55,-0.917,0.245,0.324,34.49,-3.9,10.48
100,-0.992,-0.249,-0.07,25.27,17.9,9.23,-0.913,0.253,0.324,33.88,-2.87,10.77
150,-0.991,-0.231,-0.075,25.9,17.24,9.6,-0.914,0.239,0.302,35.71,-4.21,11.32
200,-0.99,-0.234,-0.07,25.93,17.7,9.86,-0.906,0.25,0.317,34.05,-4.48,11.39
250,-0.989,-0.236,-0.069,26.09,17.47,9.79,-0.906,0.248,0.316,35.13,-4.93,10.9
300,-0.99,-0.234,-0.074,26.9,17.4,10.28,-0.899,0.262,0.324,35.42,-4.44,11.09
350,-0.987,-0.243,-0.073,26.75,17.07,10.14,-0.918,0.244,0.31,33.58,-5.29,10.13
400,-0.994,-0.227,-0.074,26.2,15.84,9.39,-0.919,0.261,0.316,36.13,-5.44,11.22
450,-1.002,-0.234,-0.069,26.0,16.2,8.32,-0.909,0.239,0.322,33.58,-5.45,10.53
500,-0.984,-0.245,-0.059,24.3,16.48,9.52,-0.911,0.23,0.323,33.14,-5.49,10.2
550,-0.985,-0.246,-0.061,26.4,16.19,11.1,-0.907,0.249,0.317,33.65,-5.02,12.13
600,-0.983,-0.237,-0.072,24.3,15.85,10.99,-0.917,0.252,0.304,33.46,-5.19,12.25
650,-1.001,-0.243,-0.076,22.94,14.65,10.42,-0.911,0.252,0.323,31.75,-5.47,11.95
700,-1.004,-0.242,-0.061,19.96,15.0,9.77,-0.914,0.252,0.319,34.44,-3.34,12.29
750,-1.24,-0.107,-0.092,16.05,3.05,-5.96,-0.726,0.505,0.32,36.01,0.41,0.99
800,-1.519,0.265,0.073,0.14,16.06,-74.34,-0.45,1.195,0.695,92.71,-10.78,-61.12
850,-1.312,0.864,-0.079,56.3,29.19,-129.49,-0.079,0.355,0.219,115.31,-1.72,-166.31
900,-0.481,0.298,-0.114,104.34,41.71,-192.32,-0.631,0.0,0.109,-54.82,10.74,-156.35
950,0.069,-0.625,0.062,54.74,10.14,-180.35,-0.509,-0.271,0.182,-30.27,37.65,-153.39
1000,0.185,-0.886,0.152,29.79,-5.66,-128.18,-0.634,-1.071,0.151,85.98,10.97,-147.05
1050,-0.381,-1.639,0.252,55.08,-21.56,-107.64,-1.164,-1.216,0.145,-15.78,9.21,-94.23
1100,-0.326,-1.757,0.037,-9.84,10.51,-33.72,-1.544,-1.225,0.182,23.19,-4.2,-45.1
1150,-0.342,-1.579,-0.098,22.99,6.72,34.93,-1.602,-1.421,0.025,4.63,-6.6,32.98
1200,-0.357,-1.651,-0.036,-4.87,-5.1,93.95,-1.371,-1.032,0.092,-9.99,-28.85,95.7
1250,-0.442,-1.175,-0.119,-13.79,1.93,141.44,-1.078,-0.623,0.207,9.89,-46.22,130.72
1300,-0.504,-0.495,-0.056,50.07,16.77,173.25,-0.732,-0.417,0.132,38.13,-44.57,155.02
1350,-0.501,-0.312,0.028,41.35,34.12,176.79,-0.534,-0.157,0.137,30.7,-43.01,165.42
1400,-0.614,-0.173,-0.058,8.57,28.82,157.28,-0.424,0.277,0.363,42.72,-54.36,145.8
1450,-0.851,-0.132,-0.086,8.69,14.87,146.98,-0.469,0.376,0.494,76.77,-50.38,94.27
1500,-1.052,0.105,0.089,12.65,-5.69,128.69,-0.753,0.331,0.47,46.22,-32.81,76.51
1550,-1.228,0.296,0.139,22.43,5.73,72.86,-0.763,0.438,0.482,52.17,-15.63,46.89
1600,-1.216,0.185,0.027,32.79,31.79,18.78,-0.831,0.24,0.41,55.65,-9.53,24.31
1650,-1.108,-0.073,-0.046,21.35,30.3,-1.44,-0.848,0.302,0.401,43.32,-7.09,13.45
1700,-1.026,-0.145,-0.072,18.25,25.21,-0.93,-0.943,0.22,0.355,49.1,-3.66,-3.24
1750,-0.997,-0.156,-0.026,25.46,21.28,2.54,-0.909,0.202,0.314,33.9,1.76,6.54
1800,-0.998,-0.168,-0.01,28.01,21.92,4.28,-0.894,0.272,0.343,37.97,-3.61,6.84
-1,0,0,0,0,0,0,0,0,0,0,0,0
