900,-0.108,2.0,2.0,-256.91,20.35,252.49,-0.108,2.0,2.0,-254.55,24.96,253.17
950,-2.0,2.0,0.926,-41.06,200.35,252.49,-2.0,2.0,0.926,-38.7,204.96,253.17
1000,-1.471,0.653,0.005,-256.91,252.25,146.3,-1.471,0.653,0.005,-254.55,256.86,146.98
1050,-1.156,-0.244,-0.731,-234.84,160.28,162.1,-1.156,-0.244,-0.731,-232.49,164.89,162.78
1100,-0.938,-0.224,-0.479,-6.26,76.33,95.1,-0.938,-0.224,-0.479,-3.9,80.93,95.78
1150,-0.826,-0.811,0.239,-13.31,24.18,38.3,-0.826,-0.811,0.239,-10.95,28.79,38.98
1200,-1.053,-0.148,0.345,-79.61,0.58,20.83,-1.053,-0.148,0.345,-77.26,5.18,21.51
1250,-1.094,-0.033,0.277,-34.41,22.08,-8.08,-1.094,-0.033,0.277,-32.05,26.69,-7.4
1300,-0.995,-0.19,0.218,-20.56,26.63,-8.61,-0.995,-0.19,0.218,-18.21,31.24,-7.94
1350,-0.912,-0.246,0.193,-17.78,29.48,3.63,-0.912,-0.246,0.193,-15.42,34.09,4.31
1400,-0.892,-0.246,0.182,-5.14,21.94,4.55,-0.892,-0.246,0.182,-2.79,26.54,5.23
1450,-0.888,-0.343,0.281,-8.98,10.09,5.36,-0.888,-0.343,0.281,-6.63,14.69,6.04
-1,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.957,-0.363,0.101,-5.11,2.96,3.16,-0.957,-0.363,0.101,-2.75,7.56,3.84
50,-0.961,-0.34,0.099,-7.15,3.22,4.26,-0.961,-0.34,0.099,-4.79,7.82,4.94
100,-0.966,-0.375,0.101,-7.56,4.36,1.09,-0.966,-0.375,0.101,-5.21,8.96,1.77
150,-0.946,-0.321,0.069,-8.1,4.6,3.58,-0.946,-0.321,0.069,-5.75,9.21,4.25
200,-0.938,-0.312,0.097,-3.18,1.75,2.01,-0.938,-0.312,0.097,-0.83,6.36,2.69
250,-0.842,-0.289,0.081,0.88,0.31,0.5,-0.842,-0.289,0.081,3.24,4.91,1.18
300,-0.139,0.632,-0.372,69.79,-41.48,-8.19,-0.139,0.632,-0.372,72.15,-36.88,-7.52
350,1.163,0.785,-0.295,215.52,-162.91,-62.8,1.163,0.785,-0.295,217.88,-158.3,-62.12
400,1.212,-1.096,0.415,243.09,-247.74,-34.91,1.212,-1.096,0.415,245.44,-243.13,-34.23
450,0.464,-1.343,1.575,156.73,-247.74,95.86,0.464,-1.343,1.575,159.09,-243.13,96.54
500,-0.037,-0.332,2.0,243.09,-247.74,180.4,-0.037,-0.332,2.0,245.44,-243.13,181.07
550,-0.517,0.557,2.0,121.07,-212.84,195.71,-0.517,0.557,2.0,123.43,-208.24,196.39
600,-2.0,2.0,2.0,-107.45,-176.59,165.98,-2.0,2.0,2.0,-105.09,-171.99,166.65
651,-2.0,2.0,2.0,-192.89,12.81,-247.5,-2.0,2.0,2.0,-190.53,17.41,-246.82
701,-0.919,2.0,-0.744,-256.91,110.97,-247.5,-0.919,2.0,-0.744,-254.55,115.57,-246.82
752,2.0,2.0,-0.61,-154.95,77.46,-247.5,2.0,2.0,-0.61,-152.6,82.06,-246.82
802,2.0,2.0,-0.3,17.29,147.95,-239.46,2.0,2.0,-0.3,19.65,152.56,-238.79
852,2.0,-0.966,1.113,90.52,10.38,-86.24,2.0,-0.966,1.113,92.88,14.98,-85.56
902,1.342,-0.906,2.0,-73.53,-63.79,158.02,1.342,-0.906,2.0,-71.17,-59.19,158.7
952,-0.611,0.597,2.0,-79.41,34.88,252.49,-0.611,0.597,2.0,-77.05,39.48,253.17
1002,-1.497,1.192,1.414,-54.03,188.33,225.36,-1.497,1.192,1.414,-51.68,192.93,226.03
1052,-0.723,-0.413,0.733,-170.03,178.92,147.44,-0.723,-0.413,0.733,-167.67,183.53,148.11
1102,-0.708,0.115,0.208,-203.47,118.49,131.99,-0.708,0.115,0.208,-201.11,123.09,132.67
1152,-0.623,-0.35,0.35,-208.94,66.69,93.08,-0.623,-0.35,0.35,-206.58,71.3,93.76
1202,-0.722,-0.323,0.787,-249.19,37.3,123.95,-0.722,-0.323,0.787,-246.84,41.9,124.63
1252,-0.904,-0.058,0.554,-236.91,55.64,97.82,-0.904,-0.058,0.554,-234.55,60.24,98.49
1302,-0.874,-0.261,0.212,-148.73,67.12,79.09,-0.874,-0.261,0.212,-146.37,71.72,79.77
1352,-0.766,-0.481,0.031,-114.85,61.34,60.46,-0.766,-0.481,0.031,-112.5,65.94,61.14
1402,-0.86,-0.277,-0.097,-115.14,15.7,34.19,-0.86,-0.277,-0.097,-112.78,20.3,34.87
1452,-0.804,-0.216,-0.099,-58.31,23.93,33.28,-0.804,-0.216,-0.099,-55.95,28.53,33.96
1502,-0.927,-0.355,0.022,-8.43,12.26,20.95,-0.927,-0.355,0.022,-6.08,16.87,21.63
-1,0,0,0,0,0,0,0,0,0,0,0,0
