1050,0.985,-0.057,0.136,-4.66,-0.25,-0.0,-0.943,0.132,0.258,1.24,2.03,0.43
1100,0.985,-0.06,0.138,-4.91,0.31,0.45,-0.944,0.154,0.263,1.04,2.3,-0.08
1150,0.984,-0.067,0.132,-5.2,0.32,0.55,-0.945,0.141,0.249,2.7,2.27,-0.51
1200,0.984,-0.067,0.137,-6.2,-0.04,0.62,-0.942,0.136,0.252,0.37,1.78,0.11
1250,0.986,-0.069,0.134,-6.87,0.19,0.58,-0.941,0.138,0.255,2.77,1.01,-0.05
1300,0.986,-0.063,0.133,-6.73,-0.11,1.43,-0.943,0.129,0.246,0.24,1.0,0.47
1350,0.98,-0.063,0.128,-7.87,0.31,0.36,-0.948,0.147,0.261,3.14,1.27,-0.37
1400,0.983,-0.057,0.125,-7.4,0.0,0.68,-0.945,0.133,0.26,1.13,1.58,-0.68
1450,0.982,-0.067,0.125,-6.31,-0.33,0.51,-0.943,0.14,0.254,2.36,2.56,-0.33
1500,0.984,-0.065,0.127,-5.36,-0.42,0.23,-0.944,0.129,0.241,1.25,2.37,-0.2
1550,0.981,-0.062,0.13,-5.78,-0.36,0.05,-0.937,0.139,0.246,2.71,1.68,-0.1
1600,0.984,-0.057,0.132,-5.33,-0.57,0.58,-0.944,0.125,0.244,1.16,1.31,0.26
1650,0.982,-0.069,0.136,-6.06,-0.3,0.2,-0.942,0.134,0.246,2.61,0.61,0.3
1700,0.986,-0.064,0.126,-5.31,0.18,0.49,-0.947,0.135,0.248,1.5,0.46,1.22
1750,0.979,-0.062,0.125,-5.13,0.31,0.77,-0.946,0.136,0.255,2.15,0.2,0.47
1800,0.99,-0.057,0.131,-3.6,-0.08,0.23,-0.953,0.133,0.263,0.53,1.05,-0.04
1850,0.98,-0.061,0.133,-5.08,0.76,1.0,-0.947,0.136,0.249,1.14,1.98,0.48
1900,0.981,-0.058,0.122,-3.94,0.25,0.36,-0.942,0.131,0.239,1.7,0.63,0.08
-1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.985,-0.055,0.118,-6.52,-0.17,2.0,-0.934,0.147,0.26,3.62,-2.8,0.16
50,0.983,-0.058,0.12,-3.99,-0.65,0.39,-0.964,0.126,0.286,-1.16,-1.51,-0.1
100,0.982,-0.062,0.131,-5.31,-0.8,0.94,-0.953,0.145,0.29,5.19,2.77,0.1
150,0.984,-0.059,0.125,-4.11,-0.46,-0.3,-0.934,0.133,0.242,-0.11,3.93,0.35
200,0.991,-0.071,0.132,-3.67,-1.12,0.3,-0.928,0.146,0.232,2.25,1.13,-1.71
250,0.979,-0.082,0.146,-6.97,-0.46,0.56,-0.966,0.105,0.265,-0.85,-1.38,0.93
300,0.981,-0.062,0.126,-10.5,2.19,1.55,-0.964,0.129,0.297,4.65,-0.4,2.55
350,0.982,-0.047,0.105,-7.25,2.0,0.54,-0.943,0.125,0.275,0.34,3.88,3.41
400,0.978,-0.045,0.115,-2.84,1.03,0.11,-0.941,0.159,0.251,-0.39,4.75,1.9
450,0.989,-0.071,0.132,-2.3,1.21,-0.38,-0.951,0.132,0.239,0.21,2.09,1.31
500,0.989,-0.074,0.129,-2.98,2.21,0.7,-0.941,0.151,0.261,1.18,1.32,1.63
550,0.984,-0.071,0.134,-3.14,1.29,0.81,-0.939,0.137,0.261,1.53,1.52,1.08
600,0.978,-0.071,0.143,-4.98,0.49,1.09,-0.934,0.145,0.26,-1.1,2.6,1.74
650,0.995,-0.066,0.133,-7.38,1.13,1.3,-0.936,0.154,0.244,1.33,1.81,0.33
700,0.98,-0.082,0.138,-8.95,0.78,1.84,-0.936,0.146,0.257,-1.4,0.75,-1.13
750,0.971,-0.048,0.111,-7.43,2.79,1.85,-0.941,0.13,0.245,-1.82,-0.27,1.22
800,0.991,-0.031,0.108,-1.57,0.93,-0.16,-0.959,0.148,0.252,3.54,-0.58,2.26
850,0.978,-0.062,0.135,1.78,-0.81,-0.82,-0.945,0.156,0.264,2.74,1.33,1.38
900,0.999,-0.091,0.152,-0.84,-0.46,-2.1,-0.946,0.145,0.25,0.46,2.2,-0.14
950,0.989,-0.082,0.15,-3.67,-0.35,0.23,-0.933,0.153,0.249,2.4,1.15,0.3
1000,0.988,-0.085,0.15,-6.33,-0.54,-0.46,-0.935,0.142,0.249,1.19,0.6,0.53
1050,0.975,-0.058,0.145,-7.62,-0.14,0.91,-0.932,0.148,0.25,1.21,0.04,-0.01
1100,0.983,-0.054,0.134,-7.33,-0.42,0.52,-0.949,0.132,0.26,0.56,-0.24,0.44
1150,0.982,-0.067,0.14,-5.94,-0.03,-0.29,-0.959,0.148,0.281,2.57,0.1,0.93
1200,0.992,-0.07,0.136,-5.48,1.11,0.27,-0.954,0.139,0.26,1.21,2.16,1.46
1250,0.983,-0.074,0.139,-5.94,0.65,0.76,-0.942,0.161,0.263,2.04,2.61,0.46
1300,0.976,-0.066,0.135,-6.64,0.7,0.62,-0.944,0.141,0.26,1.39,2.55,-0.17
1350,0.983,-0.057,0.134,-7.44,1.43,1.2,-0.943,0.134,0.245,1.79,2.72,0.73
1400,0.982,-0.061,0.132,-6.37,0.51,0.81,-0.935,0.16,0.254,2.53,1.8,1.12
1450,0.986,-0.063,0.129,-4.81,0.99,0.24,-0.935,0.134,0.239,1.7,1.26,-0.16
1500,0.982,-0.063,0.128,-3.66,0.34,0.79,-0.93,0.166,0.248,2.33,0.91,-0.69
1550,0.981,-0.078,0.143,-3.43,-0.3,-0.79,-0.949,0.123,0.238,1.22,-0.08,0.03
1600,0.984,-0.06,0.147,-4.56,0.24,0.33,-0.93,0.157,0.25,2.73,-0.32,1.6
1650,0.981,-0.06,0.137,-5.51,-0.1,0.3,-0.936,0.134,0.229,1.83,-1.32,0.37
1700,0.988,-0.075,0.15,-4.94,-1.73,-0.8,-0.951,0.167,0.271,1.34,-2.41,-0.21
1750,0.972,-0.076,0.148,-8.1,0.62,1.27,-0.944,0.133,0.262,3.17,-0.78,-0.1
-1,0,0,0,0,0,0,0,0,0,0,0,0
