676,-1.201,-0.069,0.13,1.18,0.88,0.8,24.666,0.389,-28.465,-250.0,249.99,-156.27
727,-1.205,-0.026,0.309,1.29,1.02,0.85,-22.346,3.311,-5.272,-250.0,249.99,-96.57
777,-1.085,-0.03,0.424,1.01,1.38,1.01,-27.847,17.654,6.416,-244.61,249.99,-184.89
829,-1.063,-0.021,0.454,-0.14,0.69,0.81,8.682,34.019,-1.114,-117.34,195.52,-107.98
880,-1.026,-0.039,0.442,-0.99,0.24,0.32,-8.232,51.285,1.381,-76.36,130.39,-46.49
933,-0.91,-0.073,0.284,-1.5,0.07,-0.35,14.343,48.775,-9.651,51.86,96.31,-29.71
986,-0.905,-0.192,0.142,-1.52,-0.07,-0.76,32.509,26.085,-16.8,-10.78,41.82,15.06
1038,-0.881,-0.369,0.141,-1.26,-0.08,-0.6,8.453,20.874,-13.657,22.3,-17.23,13.31
1087,-0.888,-0.421,0.102,-1.01,-0.06,-0.06,5.89,7.919,-4.478,5.85,-15.03,10.7
1139,-0.932,-0.406,0.02,-0.89,0.05,0.4,7.416,4.44,-1.862,5.32,7.55,-0.27
1190,-0.954,-0.362,0.034,-0.93,0.09,0.35,-1.755,-2.502,1.564,7.13,8.09,-15.24
-1,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.989,-0.251,0.059,-0.93,0.14,0.32,1.839,3.38,0.977,3.01,1.1,-2.57
51,-0.985,-0.244,0.052,-0.92,0.14,0.31,1.717,3.448,0.122,1.75,-0.16,-2.52
101,-0.985,-0.251,0.047,-0.93,0.13,0.32,1.801,2.907,-1.297,5.0,-2.14,-2.73
152,-0.994,-0.251,0.05,-0.95,0.12,0.33,1.328,3.365,-0.977,1.21,0.53,-0.29
205,-0.989,-0.231,0.048,-0.94,0.14,0.32,7.362,3.967,-0.725,4.81,0.2,-1.82
257,-0.982,-0.242,0.047,-0.93,0.13,0.31,14.687,2.899,-1.06,3.18,-1.41,-1.35
309,-0.976,-0.262,0.054,-0.92,0.12,0.31,2.762,2.67,0.084,3.55,-2.27,0.42
361,-0.965,-0.247,0.051,-0.92,0.13,0.31,4.387,1.869,-0.496,5.2,-4.75,0.27
412,-0.943,-0.236,0.021,-0.92,0.13,0.27,5.981,1.381,-2.48,13.81,-5.94,2.88
466,-0.897,-0.246,-0.062,-0.95,0.03,0.07,23.773,1.129,-3.067,4.9,-23.39,24.8
519,-0.927,-0.23,-0.056,-1.16,-0.0,-0.36,45.57,-16.655,-1.877,121.99,-94.6,35.26
571,-0.956,-0.317,0.006,-1.58,-0.14,-1.05,20.851,-13.664,-12.611,185.59,-118.48,99.56
624,-0.846,-0.374,-0.032,-1.9,-0.56,-1.61,49.5,-35.866,25.261,249.99,-250.0,231.13
676,-0.861,-0.277,0.053,-0.4,-0.08,-1.64,16.144,-70.061,85.709,249.99,-250.0,249.99
