0,-0.995,-0.231,-0.045,-0.93,0.25,0.2,0.198,2.304,-0.504,1.3,-0.08,-1.72
51,-0.993,-0.232,-0.047,-0.93,0.25,0.2,0.038,1.9,0.069,1.35,-0.7,-2.27
103,-0.987,-0.23,-0.049,-0.93,0.25,0.2,-1.152,0.862,0.328,1.24,-0.34,-0.79
157,-0.982,-0.237,-0.053,-0.92,0.25,0.19,-0.725,-1.198,-0.229,2.24,-1.97,-0.69
209,-0.986,-0.234,-0.052,-0.92,0.24,0.19,-1.945,-2.922,1.305,-0.39,-3.25,-0.69
262,-0.983,-0.232,-0.051,-0.92,0.25,0.19,-3.265,-4.906,-1.251,1.38,-3.96,0.02
312,-0.978,-0.234,-0.063,-0.92,0.24,0.18,-15.862,-8.392,-9.628,2.05,-6.36,5.08
362,-1.04,-0.213,-0.232,-0.89,0.26,0.17,-16.304,-41.924,-61.226,-7.76,-41.67,37.41
413,-1.241,-0.526,-0.623,-0.86,0.28,0.17,-250.0,-168.755,-175.018,9.44,-78.15,53.25
465,-1.447,-0.08,-1.012,-0.86,0.31,0.19,-250.0,-250.0,-250.0,67.08,-89.58,40.58
519,-0.853,-0.395,-1.189,-0.85,0.33,0.27,-250.0,-250.0,-250.0,46.75,-96.78,-9.51
571,-0.273,-0.102,-0.868,-0.72,0.46,0.35,129.333,-250.0,-205.887,87.52,-75.23,-24.73
626,0.165,-0.478,-0.29,-0.79,0.31,0.38,249.992,249.992,26.756,-16.02,-40.85,-26.25
678,0.781,-0.358,0.224,-0.88,0.4,0.52,-11.414,249.992,167.313,-61.23,-22.06,5.65
730,1.251,-0.858,0.86,-0.88,0.32,0.61,249.992,249.992,49.759,36.48,38.12,-8.06
782,0.855,-0.707,1.184,-0.85,0.28,0.61,240.547,249.992,107.391,-57.05,58.75,-6.86
833,0.326,-0.994,0.898,-0.96,0.17,0.62,198.7,214.684,103.073,-54.05,61.88,-14.14
886,-0.08,-0.743,0.485,-0.92,0.29,0.66,177.62,137.253,55.893,-58.8,62.07,-12.37
938,-0.562,-0.654,0.286,-0.85,0.21,0.56,10.483,108.505,66.75,-60.03,58.73,-1.57
989,-0.956,-0.541,-0.196,-0.84,0.28,0.48,2.243,52.925,52.521,-36.07,37.08,-0.72
1039,-1.207,-0.382,-0.463,-0.87,0.31,0.42,18.12,-32.982,2.235,-28.08,22.83,0.76
1091,-1.263,-0.239,-0.287,-0.88,0.33,0.35,-66.368,-27.481,-12.283,-24.77,22.51,-0.37
1142,-1.197,-0.069,-0.167,-0.88,0.33,0.33,-16.098,15.678,-21.225,-4.36,17.39,-3.05
1197,-1.027,-0.125,0.191,-0.87,0.3,0.3,3.365,15.671,-8.278,-0.14,7.42,-8.96
1248,-1.008,-0.126,-0.018,-0.89,0.28,0.26,-9.59,7.294,-1.297,2.23,0.93,-7.68
1299,-1.018,-0.168,-0.018,-0.93,0.25,0.27,-4.089,1.228,-0.32,8.2,0.56,-3.13
1353,-1.009,-0.14,0.051,-0.94,0.22,0.27,-3.54,4.768,-4.677,8.88,3.96,-0.5
1405,-0.991,-0.146,0.082,-0.92,0.22,0.25,1.671,3.937,-1.938,8.45,0.66,-0.91
1457,-0.993,-0.136,0.09,-0.91,0.22,0.25,0.031,-1.03,3.624,9.13,-5.03,-1.34
-1,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.014,-0.107,0.017,-0.93,0.23,0.27,-2.502,2.052,-1.137,2.04,-1.08,-0.55
52,-1.01,-0.103,0.013,-0.92,0.22,0.27,-0.183,2.586,-1.114,2.08,0.01,-0.19
106,-1.006,-0.106,0.005,-0.92,0.23,0.26,0.244,1.823,-0.793,1.31,-0.06,-1.09
